ATF	1.0
0	251     
"Trace"	"Search"	"Category"	"State"	"Event Start Time (ms)"	"Event End Time (ms)"	"Baseline (mV)"	"Peak Amp (mV)"	"Time to Peak (ms)"	"Time of Peak (ms)"	"Antipeak Amp (mV)"	"Time to Antipeak (ms)"	"Time of Antipeak (ms)"	"Half-width (ms)"	"Half-amplitude (mV)"	"Time to Rise Half-amplitude (ms)"	"Time to Decay Half-amplitude (ms)"	"Rise Tau (ms)"	"Decay Tau (ms)"	"Max Rise Slope (mV/ms)"	"Time to Max Rise Slope (ms)"	"Max Decay Slope (mV/ms)"	"Time to Max Decay Slope (ms)"	"Rise Slope 10% to 90% (mV/ms)"	"Rise Time 10% to 90% (ms)"	"Decay Slope 90% to 10% (mV/ms)"	"Decay Time 90% to 10% (ms)"	"Area (mV · ms)"	"Inst. Freq. (Hz)"	"Interevent Interval (ms)"	"S.D. of Fit"	"Template Match"	" "	"G1: Midpoint, Cat 1"	"G1: Bin Count, Cat 1"	"G1: Midpoint, Cat 2"	"G1: Bin Count, Cat 2"	"G1: Midpoint, Cat 3"	"G1: Bin Count, Cat 3"	"G1: Midpoint, Cat 4"	"G1: Bin Count, Cat 4"	"G1: Midpoint, Cat 5"	"G1: Bin Count, Cat 5"	"G1: Midpoint, Cat 6"	"G1: Bin Count, Cat 6"	"G1: Midpoint, Cat 7"	"G1: Bin Count, Cat 7"	"G1: Midpoint, Cat 8"	"G1: Bin Count, Cat 8"	"G1: Midpoint, Cat 9"	"G1: Bin Count, Cat 9"	"G2: Midpoint, Cat 1"	"G2: Bin Count, Cat 1"	"G2: Midpoint, Cat 2"	"G2: Bin Count, Cat 2"	"G2: Midpoint, Cat 3"	"G2: Bin Count, Cat 3"	"G2: Midpoint, Cat 4"	"G2: Bin Count, Cat 4"	"G2: Midpoint, Cat 5"	"G2: Bin Count, Cat 5"	"G2: Midpoint, Cat 6"	"G2: Bin Count, Cat 6"	"G2: Midpoint, Cat 7"	"G2: Bin Count, Cat 7"	"G2: Midpoint, Cat 8"	"G2: Bin Count, Cat 8"	"G2: Midpoint, Cat 9"	"G2: Bin Count, Cat 9"	"G3: Midpoint, Cat 1"	"G3: Bin Count, Cat 1"	"G3: Midpoint, Cat 2"	"G3: Bin Count, Cat 2"	"G3: Midpoint, Cat 3"	"G3: Bin Count, Cat 3"	"G3: Midpoint, Cat 4"	"G3: Bin Count, Cat 4"	"G3: Midpoint, Cat 5"	"G3: Bin Count, Cat 5"	"G3: Midpoint, Cat 6"	"G3: Bin Count, Cat 6"	"G3: Midpoint, Cat 7"	"G3: Bin Count, Cat 7"	"G3: Midpoint, Cat 8"	"G3: Bin Count, Cat 8"	"G3: Midpoint, Cat 9"	"G3: Bin Count, Cat 9"	"G4: Midpoint, Cat 1"	"G4: Bin Count, Cat 1"	"G4: Midpoint, Cat 2"	"G4: Bin Count, Cat 2"	"G4: Midpoint, Cat 3"	"G4: Bin Count, Cat 3"	"G4: Midpoint, Cat 4"	"G4: Bin Count, Cat 4"	"G4: Midpoint, Cat 5"	"G4: Bin Count, Cat 5"	"G4: Midpoint, Cat 6"	"G4: Bin Count, Cat 6"	"G4: Midpoint, Cat 7"	"G4: Bin Count, Cat 7"	"G4: Midpoint, Cat 8"	"G4: Bin Count, Cat 8"	"G4: Midpoint, Cat 9"	"G4: Bin Count, Cat 9"	" "	"G1: ScPlot X, Cat 1"	"G1: ScPlot Y, Cat 1"	"G1: ScPlot X, Cat 2"	"G1: ScPlot Y, Cat 2"	"G1: ScPlot X, Cat 3"	"G1: ScPlot Y, Cat 3"	"G1: ScPlot X, Cat 4"	"G1: ScPlot Y, Cat 4"	"G1: ScPlot X, Cat 5"	"G1: ScPlot Y, Cat 5"	"G1: ScPlot X, Cat 6"	"G1: ScPlot Y, Cat 6"	"G1: ScPlot X, Cat 7"	"G1: ScPlot Y, Cat 7"	"G1: ScPlot X, Cat 8"	"G1: ScPlot Y, Cat 8"	"G1: ScPlot X, Cat 9"	"G1: ScPlot Y, Cat 9"	"G2: ScPlot X, Cat 1"	"G2: ScPlot Y, Cat 1"	"G2: ScPlot X, Cat 2"	"G2: ScPlot Y, Cat 2"	"G2: ScPlot X, Cat 3"	"G2: ScPlot Y, Cat 3"	"G2: ScPlot X, Cat 4"	"G2: ScPlot Y, Cat 4"	"G2: ScPlot X, Cat 5"	"G2: ScPlot Y, Cat 5"	"G2: ScPlot X, Cat 6"	"G2: ScPlot Y, Cat 6"	"G2: ScPlot X, Cat 7"	"G2: ScPlot Y, Cat 7"	"G2: ScPlot X, Cat 8"	"G2: ScPlot Y, Cat 8"	"G2: ScPlot X, Cat 9"	"G2: ScPlot Y, Cat 9"	"G3: ScPlot X, Cat 1"	"G3: ScPlot Y, Cat 1"	"G3: ScPlot X, Cat 2"	"G3: ScPlot Y, Cat 2"	"G3: ScPlot X, Cat 3"	"G3: ScPlot Y, Cat 3"	"G3: ScPlot X, Cat 4"	"G3: ScPlot Y, Cat 4"	"G3: ScPlot X, Cat 5"	"G3: ScPlot Y, Cat 5"	"G3: ScPlot X, Cat 6"	"G3: ScPlot Y, Cat 6"	"G3: ScPlot X, Cat 7"	"G3: ScPlot Y, Cat 7"	"G3: ScPlot X, Cat 8"	"G3: ScPlot Y, Cat 8"	"G3: ScPlot X, Cat 9"	"G3: ScPlot Y, Cat 9"	"G4: ScPlot X, Cat 1"	"G4: ScPlot Y, Cat 1"	"G4: ScPlot X, Cat 2"	"G4: ScPlot Y, Cat 2"	"G4: ScPlot X, Cat 3"	"G4: ScPlot Y, Cat 3"	"G4: ScPlot X, Cat 4"	"G4: ScPlot Y, Cat 4"	"G4: ScPlot X, Cat 5"	"G4: ScPlot Y, Cat 5"	"G4: ScPlot X, Cat 6"	"G4: ScPlot Y, Cat 6"	"G4: ScPlot X, Cat 7"	"G4: ScPlot Y, Cat 7"	"G4: ScPlot X, Cat 8"	"G4: ScPlot Y, Cat 8"	"G4: ScPlot X, Cat 9"	"G4: ScPlot Y, Cat 9"	" "	"g1: ScPlot X, Cat 1 (selected)"	"g1: ScPlot Y, Cat 1 (selected)"	"g1: ScPlot X, Cat 2 (selected)"	"g1: ScPlot Y, Cat 2 (selected)"	"g1: ScPlot X, Cat 3 (selected)"	"g1: ScPlot Y, Cat 3 (selected)"	"g1: ScPlot X, Cat 4 (selected)"	"g1: ScPlot Y, Cat 4 (selected)"	"g1: ScPlot X, Cat 5 (selected)"	"g1: ScPlot Y, Cat 5 (selected)"	"g1: ScPlot X, Cat 6 (selected)"	"g1: ScPlot Y, Cat 6 (selected)"	"g1: ScPlot X, Cat 7 (selected)"	"g1: ScPlot Y, Cat 7 (selected)"	"g1: ScPlot X, Cat 8 (selected)"	"g1: ScPlot Y, Cat 8 (selected)"	"g1: ScPlot X, Cat 9 (selected)"	"g1: ScPlot Y, Cat 9 (selected)"	"g2: ScPlot X, Cat 1 (selected)"	"g2: ScPlot Y, Cat 1 (selected)"	"g2: ScPlot X, Cat 2 (selected)"	"g2: ScPlot Y, Cat 2 (selected)"	"g2: ScPlot X, Cat 3 (selected)"	"g2: ScPlot Y, Cat 3 (selected)"	"g2: ScPlot X, Cat 4 (selected)"	"g2: ScPlot Y, Cat 4 (selected)"	"g2: ScPlot X, Cat 5 (selected)"	"g2: ScPlot Y, Cat 5 (selected)"	"g2: ScPlot X, Cat 6 (selected)"	"g2: ScPlot Y, Cat 6 (selected)"	"g2: ScPlot X, Cat 7 (selected)"	"g2: ScPlot Y, Cat 7 (selected)"	"g2: ScPlot X, Cat 8 (selected)"	"g2: ScPlot Y, Cat 8 (selected)"	"g2: ScPlot X, Cat 9 (selected)"	"g2: ScPlot Y, Cat 9 (selected)"	"g3: ScPlot X, Cat 1 (selected)"	"g3: ScPlot Y, Cat 1 (selected)"	"g3: ScPlot X, Cat 2 (selected)"	"g3: ScPlot Y, Cat 2 (selected)"	"g3: ScPlot X, Cat 3 (selected)"	"g3: ScPlot Y, Cat 3 (selected)"	"g3: ScPlot X, Cat 4 (selected)"	"g3: ScPlot Y, Cat 4 (selected)"	"g3: ScPlot X, Cat 5 (selected)"	"g3: ScPlot Y, Cat 5 (selected)"	"g3: ScPlot X, Cat 6 (selected)"	"g3: ScPlot Y, Cat 6 (selected)"	"g3: ScPlot X, Cat 7 (selected)"	"g3: ScPlot Y, Cat 7 (selected)"	"g3: ScPlot X, Cat 8 (selected)"	"g3: ScPlot Y, Cat 8 (selected)"	"g3: ScPlot X, Cat 9 (selected)"	"g3: ScPlot Y, Cat 9 (selected)"	"g4: ScPlot X, Cat 1 (selected)"	"g4: ScPlot Y, Cat 1 (selected)"	"g4: ScPlot X, Cat 2 (selected)"	"g4: ScPlot Y, Cat 2 (selected)"	"g4: ScPlot X, Cat 3 (selected)"	"g4: ScPlot Y, Cat 3 (selected)"	"g4: ScPlot X, Cat 4 (selected)"	"g4: ScPlot Y, Cat 4 (selected)"	"g4: ScPlot X, Cat 5 (selected)"	"g4: ScPlot Y, Cat 5 (selected)"	"g4: ScPlot X, Cat 6 (selected)"	"g4: ScPlot Y, Cat 6 (selected)"	"g4: ScPlot X, Cat 7 (selected)"	"g4: ScPlot Y, Cat 7 (selected)"	"g4: ScPlot X, Cat 8 (selected)"	"g4: ScPlot Y, Cat 8 (selected)"	"g4: ScPlot X, Cat 9 (selected)"	"g4: ScPlot Y, Cat 9 (selected)"
1	1	1	A	142183.078	142200.391	-73.16040	-15.05631	6.297	142189.375	9.16770	15.844	142198.922	1.37358	-7.52815	5.794	7.168	12.94371	0.94180	-121.751	2.555	148.348	4.320	-1.50452	3.87199	1.26665	2.94062	-77.05216	N/A	Not found	N/A	4.08235																																																																																																																																																																																																																											
1	1	1	A	142183.516	142200.828	-73.12298	-15.09373	5.859	142189.375	9.13028	15.406	142198.922	1.37608	-7.54686	5.356	6.732	13.56047	0.94180	-121.751	2.117	148.348	4.320	-1.50452	3.87277	1.26665	2.94115	-74.78445	N/A	Not found	N/A	4.06858																																																																																																																																																																																																																											
1	1	1	A	142184.000	142201.313	-73.06889	-15.14782	5.375	142189.375	9.07619	14.922	142198.922	1.37969	-7.57391	4.871	6.251	2.32055	0.94180	-121.751	1.633	148.348	4.320	-1.50452	3.87390	1.26665	2.94191	-73.51205	8000000.50000	0.00012	N/A	4.18711																																																																																																																																																																																																																											
1	1	1	A	142652.563	142669.875	-71.50403	-25.25033	5.641	142658.203	5.24959	3.125	142655.688	3.47146	-12.62516	3.935	7.407	0.57371	8.91361	-125.976	3.367	162.280	0.852	-7.04392	1.82631	3.04234	5.19249	-121.37582	2.13298	468.82813	N/A	8.83796																																																																																																																																																																																																																											
1	1	1	A	142707.953	142725.297	-70.33958	-18.62860	6.000	142713.953	7.79689	2.266	142710.219	2.97616	-9.31430	3.853	6.829	0.47309	2.24694	-161.231	1.602	162.738	7.461	-3.47647	2.27330	1.25966	4.95502	-83.98278	17.93723	55.74997	N/A	7.15777																																																																																																																																																																																																																											
1	1	1	A	143179.203	143196.516	-71.89326	-31.47193	5.531	143184.734	6.67590	2.578	143181.781	3.68578	-15.73596	4.239	7.925	0.57955	11.55824	-160.538	4.570	199.101	6.961	-14.50481	1.63211	4.68237	3.83064	-139.57475	2.12413	470.78125	N/A	9.96547																																																																																																																																																																																																																											
1	1	1	A	144893.688	144911.016	-71.27023	-20.33570	4.766	144898.453	5.21889	1.516	144895.203	1.76884	-10.16785	4.308	6.077	1.73699	8.53979	-146.302	4.320	139.821	12.195	-13.98235	1.05546	3.84413	3.00867	-55.48362	0.58353	1713.71875	N/A	8.55770																																																																																																																																																																																																																											
1	1	1	A	145192.453	145209.797	-73.80911	-26.02551	5.203	145197.656	10.86591	3.203	145195.656	3.24116	-13.01276	4.000	7.241	0.29306	7.48271	-213.994	3.992	141.074	7.695	-14.80287	1.30245	4.09797	3.96389	-88.97234	3.34221	299.20309	N/A	8.74299																																																																																																																																																																																																																											
1	1	1	A	146306.844	146324.156	-69.11824	-29.96401	5.078	146311.922	6.42530	15.641	146322.484	1.61610	-14.98201	4.195	5.812	23.84317	2.04770	-102.245	2.383	115.771	6.805	-9.04845	1.79606	4.94509	3.28402	-97.97448	0.89745	1114.26587	N/A	8.74720																																																																																																																																																																																																																											
1	1	1	A	146781.234	146798.578	-70.19850	-30.11802	4.922	146786.156	7.50086	0.766	146782.000	3.51139	-15.05901	4.036	7.547	0.62131	11.10928	-205.217	2.398	118.163	7.492	-19.45009	1.10669	3.62605	4.79759	-133.98149	2.10866	474.23425	N/A	9.45150																																																																																																																																																																																																																											
1	1	1	A	146896.578	146913.891	-69.35101	-17.59025	6.344	146902.922	8.29692	2.125	146898.703	2.35137	-8.79512	4.338	6.689	1.13300	0.46504	-98.977	2.367	163.954	7.445	-3.17294	2.96478	1.96272	2.85367	-64.35284	8.56418	116.76547	N/A	6.84577																																																																																																																																																																																																																											
1	1	1	A	147836.500	147853.813	-77.91085	-34.97067	5.547	147842.047	7.18316	14.188	147850.688	3.39182	-17.48534	3.811	7.203	0.60393	17.90652	-198.348	3.789	157.307	4.398	-9.79630	2.05800	5.70992	4.10807	-120.44171	1.06482	939.12500	N/A	7.01521																																																																																																																																																																																																																											
1	1	1	A	147860.281	147877.594	-71.72556	-18.17323	5.313	147865.594	6.23713	17.297	147877.578	2.72513	-9.08661	4.065	6.790	4.20357	11.14899	-152.364	0.633	164.065	11.914	-5.66198	2.22133	3.74954	3.19918	-75.15743	42.46857	23.54683	N/A	6.22516																																																																																																																																																																																																																											
1	1	1	A	148245.375	148262.719	-73.89554	-28.44668	4.641	148250.016	9.22099	0.188	148245.563	2.99058	-14.22334	3.937	6.927	0.48249	7.09020	-124.972	0.258	152.068	4.180	-23.63251	0.87061	4.16422	5.50620	-107.12611	2.60131	384.42194	N/A	10.29110																																																																																																																																																																																																																											
1	1	1	A	148655.016	148672.328	-70.19762	-19.48161	4.828	148659.844	6.23675	16.188	148671.203	2.52039	-9.74081	4.198	6.718	0.82864	19.19918	-114.416	2.289	125.381	3.211	-8.75372	1.47891	2.06809	4.72390	-73.76797	2.44005	409.82800	N/A	7.08355																																																																																																																																																																																																																											
1	1	1	A	149523.375	149540.719	-72.01486	-25.11981	5.828	149529.203	8.95685	3.531	149526.906	2.95856	-12.55990	4.218	7.176	0.51791	2.23623	-178.178	3.992	140.812	2.570	-7.18662	1.78001	3.00856	4.95666	-83.97928	1.15027	869.35950	N/A	8.08401																																																																																																																																																																																																																											
1	1	1	A	149549.859	149567.172	-70.87461	-13.69769	6.563	149556.422	6.27703	10.859	149560.719	0.48753	-6.84884	6.241	6.729	0.31984	0.13627	-140.383	3.289	158.012	4.227	-0.83585	2.86073	20.30691	0.35563	-29.52208	36.73921	27.21888	N/A	4.46570																																																																																																																																																																																																																											
1	1	1	A	151313.281	151330.594	-74.27092	-16.95242	4.797	151318.078	7.60926	17.297	151330.578	0.84833	-8.47621	4.285	5.133	0.17266	0.63700	-128.854	3.133	135.093	10.633	-14.97710	0.68931	3.20142	1.72177	-29.77240	0.56765	1761.65613	N/A	4.96912																																																																																																																																																																																																																											
1	1	1	A	151801.844	151819.156	-73.16663	-13.22822	5.109	151806.953	7.86980	0.922	151802.766	0.40949	-6.61411	4.963	5.373	0.81951	3.40518	-106.764	4.742	163.336	8.117	-5.23042	1.39956	0.82001	3.69700	-40.12672	2.04551	488.87531	N/A	4.12698																																																																																																																																																																																																																											
1	1	1	A	152261.359	152278.672	-70.55428	-20.29508	4.906	152266.266	7.39745	16.016	152277.375	1.01419	-10.14754	4.679	5.694	0.46503	46.13267	-135.964	4.852	168.290	11.039	-7.43615	1.41855	2.34073	3.73529	-67.58362	2.17717	459.31238	N/A	6.84368																																																																																																																																																																																																																											
1	1	1	A	152471.625	152488.938	-73.52543	-17.26957	4.938	152476.563	6.56900	14.938	152486.563	0.44754	-8.63478	4.815	5.262	1.62110	5.28380	-147.896	4.867	144.351	0.023	-7.10310	1.06281	0.83304	3.31978	-57.05528	4.75519	210.29675	N/A	4.10663																																																																																																																																																																																																																											
1	1	1	A	152916.094	152933.438	-73.62347	-17.08803	6.125	152922.219	7.28991	17.125	152933.219	1.28172	-8.54402	5.575	6.857	0.33171	1.98398	-150.658	5.617	162.783	8.148	-3.39127	2.27740	4.72056	1.59539	-66.29527	2.24388	445.65649	N/A	6.42957																																																																																																																																																																																																																											
1	1	1	A	153149.797	153167.109	-72.15768	-29.40801	4.563	153154.359	6.51381	2.063	153151.859	1.70003	-14.70400	4.125	5.825	56.22143	2.73167	-162.013	3.570	163.689	1.227	-19.07135	0.94107	4.90481	4.30954	-92.57587	4.30774	232.14050	N/A	9.30632																																																																																																																																																																																																																											
1	1	1	A	153224.484	153241.797	-74.45998	-31.75776	5.953	153230.438	6.48502	1.813	153226.297	3.91011	-15.87888	4.009	7.919	4.94351	12.42379	-139.463	1.867	123.514	2.336	-6.68735	3.71335	4.29141	5.18864	-157.57199	13.14438	76.07813	N/A	8.01403																																																																																																																																																																																																																											
1	1	1	A	153692.578	153709.891	-71.02113	-25.31125	5.984	153698.563	7.07705	2.297	153694.875	1.46419	-12.65563	5.050	6.514	0.35817	0.90006	-138.062	3.914	150.324	0.789	-4.54786	2.16169	5.89323	2.49696	-68.23306	2.13618	468.12485	N/A	8.51535																																																																																																																																																																																																																											
1	1	1	A	153928.578	153945.891	-74.85462	-30.60575	4.547	153933.125	8.70779	2.141	153930.719	2.91629	-15.30288	4.064	6.980	5.60098	3.60245	-119.304	4.477	119.391	5.289	-26.37654	0.85308	2.96032	7.17195	-130.06430	4.26326	234.56250	N/A	9.58340																																																																																																																																																																																																																											
1	1	1	A	154043.359	154060.672	-69.51211	-15.77369	5.563	154048.922	5.22862	1.641	154045.000	2.36070	-7.88685	4.427	6.787	1.23026	3.67977	-114.092	1.773	110.573	9.023	-5.93668	1.85808	2.43184	3.34686	-59.99850	8.63580	115.79703	N/A	7.03594																																																																																																																																																																																																																											
1	1	1	A	155052.922	155070.234	-73.56593	-19.83764	4.375	155057.297	8.03118	1.813	155054.734	2.25443	-9.91882	4.026	6.280	0.88755	19.02003	-160.184	3.773	140.638	5.555	-14.99632	0.62585	1.91750	4.71601	-91.94740	0.99169	1008.37500	N/A	7.02069																																																																																																																																																																																																																											
1	1	1	A	155158.281	155175.594	-73.01487	-17.00346	5.156	155163.438	6.00302	3.531	155161.813	0.41635	-8.50173	4.817	5.234	1.58243	0.34046	-112.073	3.633	239.869	0.070	-6.93058	1.45357	0.38498	0.70273	-56.52717	9.42148	106.14045	N/A	4.91993																																																																																																																																																																																																																											
1	1	1	A	156253.438	156270.750	-72.00550	-13.70100	4.750	156258.188	5.65916	13.938	156267.375	0.60941	-6.85050	4.503	5.113	0.30435	0.83070	-135.045	3.258	146.174	9.117	-9.46088	0.55963	4.99598	0.67298	-31.58942	0.91345	1094.75000	N/A	4.39665																																																																																																																																																																																																																											
1	1	1	A	156563.203	156580.516	-70.99625	-19.85409	5.031	156568.234	5.52094	0.609	156563.813	2.35022	-9.92704	4.100	6.450	6.08022	6.35817	-113.663	3.305	121.641	8.070	-12.65329	1.41207	3.87581	3.78199	-78.14738	3.22532	310.04684	N/A	9.14223																																																																																																																																																																																																																											
1	1	1	A	158143.766	158161.078	-70.05555	-20.81224	5.734	158149.500	5.69442	13.578	158157.344	2.56047	-10.40612	4.282	6.843	0.30749	2.71297	-161.104	1.023	145.242	0.133	-3.71449	1.78808	4.02766	2.73727	-70.08793	0.63240	1581.26550	N/A	8.09808																																																																																																																																																																																																																											
1	1	1	A	158532.063	158549.375	-70.52002	-15.76449	5.813	158537.875	5.86633	11.438	158543.500	0.23037	-7.88225	5.702	5.932	1.33280	1.17415	-130.244	5.742	134.200	4.633	-1.92666	1.60138	5.41848	0.89498	-48.03914	2.57483	388.37512	N/A	5.15072																																																																																																																																																																																																																											
1	1	1	A	158977.297	158994.609	-69.16209	-16.22829	6.641	158983.938	6.11526	15.047	158992.344	0.77129	-8.11415	5.986	6.757	0.38830	1.09658	-141.234	3.836	134.433	0.055	-0.99991	3.14193	1.79731	2.44647	-65.51999	2.24184	446.06262	N/A	6.68487																																																																																																																																																																																																																											
1	1	1	A	159137.266	159154.578	-69.77947	-12.02283	5.078	159142.344	8.55989	2.141	159139.406	0.56357	-6.01142	4.599	5.162	3.66938	12.31612	-115.807	4.602	128.808	0.070	-5.28401	1.31263	1.32448	2.04680	-28.06761	6.31289	158.40601	N/A	4.55772																																																																																																																																																																																																																											
1	1	1	A	160100.016	160117.328	-70.65450	-10.47361	5.047	160105.063	5.73544	15.281	160115.297	0.68774	-5.23680	4.591	5.279	3.17905	8.72641	-93.635	0.273	143.634	6.242	-2.72593	1.61096	21.04894	0.36345	-30.09764	1.03873	962.71875	N/A	4.10683																																																																																																																																																																																																																											
1	1	1	A	160322.016	160339.328	-69.99361	-15.00657	5.297	160327.313	6.17542	16.766	160338.781	1.60684	-7.50328	4.018	5.625	0.46613	4.93936	-96.413	0.617	151.299	0.742	-4.66017	1.62480	1.79496	2.74657	-50.93278	4.49944	222.25000	N/A	5.99035																																																																																																																																																																																																																											
1	1	1	A	160363.953	160381.297	-73.64587	-20.22220	4.594	160368.547	8.01421	2.828	160366.781	2.73662	-10.11110	4.246	6.982	1.22060	234.46216	-127.937	3.477	137.626	8.523	-10.84261	1.03637	2.43624	5.57979	-81.76341	24.25155	41.23447	N/A	7.46234																																																																																																																																																																																																																											
1	1	1	A	161206.297	161223.609	-73.66840	-35.70892	5.281	161211.578	6.01396	1.500	161207.797	3.95607	-17.85446	3.903	7.859	0.58378	4.38851	-130.937	5.195	137.361	3.633	-13.74707	1.81863	3.29919	7.08221	-165.97443	1.18620	843.03137	N/A	9.54629																																																																																																																																																																																																																											
1	1	1	A	161635.094	161652.438	-72.76158	-19.52587	5.453	161640.547	7.64328	12.984	161648.078	1.85762	-9.76293	4.046	5.904	0.74419	3.83765	-135.664	3.680	146.673	1.664	-6.24466	1.70290	2.30364	3.09597	-68.77753	2.33117	428.96887	N/A	7.36162																																																																																																																																																																																																																											
